Date,Port_Ret_USD,MV_USD,PnL_USD,Cum_Ret_USD
2025-07-11,-0.008305215429955595,9309887.059269568,-80763.13791489688,-0.008754912538262438
2025-07-12,0.0,9309887.059269568,0.0,-0.008754912538262438
2025-07-14,0.026639787130576003,10364620.177845927,248013.14243518029,0.01765164558594745
2025-07-15,0.01185469466390578,10883360.935005462,122868.68354790044,0.02971559511859012
2025-07-16,0.02329407176629881,11526844.103219083,253518.8381841978,0.053701864090159646
2025-07-17,0.0028045011068008373,12389809.318947233,32326.918591218455,0.05665697213423848
2025-07-18,-0.008130662391490245,12289662.781190787,-100742.19979422825,0.04806565103020066
2025-07-19,0.0,12289662.781190787,0.0,0.04806565103020066
2025-07-21,-0.018006603953088014,12622409.678368842,-221296.75944897407,0.02919354793526452
2025-07-22,-0.012575597434199653,12011253.496233389,-158729.51442318276,0.016250824194554925
2025-07-23,0.0068044213103694105,12929306.461986188,81728.60162244659,0.023165822959384963
2025-07-24,-0.005971297397329061,13553864.904906834,-77205.49652147264,0.017056195543711627
2025-07-25,-0.0041117592335102975,13497888.707057517,-55729.21363286935,0.012874305340685899
2025-07-26,0.0,13497888.707057517,0.0,0.012874305340685899
2025-07-28,-0.0036686363572877453,13448582.129178066,-49519.60807761964,0.009158437838750366
2025-07-29,-0.003540420329714202,13894717.809483161,-47614.21934659345,0.005585592789523419
2025-07-30,-0.0021922699467926744,13864014.90424651,-30460.436990186186,0.0033810777155232064
2025-07-31,-0.008588678262902726,13745118.481843472,-119075.08330491275,-0.005236639536060017
2025-08-01,-0.0253199009506849,12166882.518519523,-348016.40456907556,-0.03042394929237746
2025-08-02,0.0,12166882.518519523,0.0,-0.03042394929237746
2025-08-04,0.01203050565412602,12313511.370120473,146376.82188082833,-0.01875945913223409
2025-08-05,-0.00912424545717103,12201243.509818992,-112352.33297492155,-0.027712538679638854
2025-08-06,0.015679060447520647,12392250.55008033,191299.3186035619,-0.01246798480123057
2025-08-07,0.007673357477912282,11705163.782908272,95091.85257704594,-0.004890298627727385
2025-08-08,-0.008338889546809421,11607603.477260096,-97608.44095577492,-0.013188408514429262
2025-08-09,0.0,11607603.477260096,0.0,-0.013188408514429262
2025-08-11,-0.004677984454679903,12869853.377645051,-54299.46806551689,-0.01780469779909677
2025-08-12,0.002268783327896152,12899004.91990403,29198.809250968996,-0.01557630947272537
2025-08-13,0.012941849079373974,13066654.069290465,166946.07404249304,-0.002836046639761003
2025-08-14,-0.005198954618733599,12998255.17977087,-67930.55084452822,-0.008020256780717938
2025-08-15,0.001029829864061563,13019772.273413343,13394.34765766045,-0.006998686416606503
2025-08-16,0.0,13019772.273413343,0.0,-0.006998686416606503
2025-08-18,-0.009631439667695106,12899794.531342886,-125451.80878804781,-0.016562718658326925
2025-08-19,-0.013573090786545242,12218704.42301342,-175125.8135338317,-0.02991100216085063
2025-08-20,0.008342150538861882,12331822.911992788,102022.88957381912,-0.02181837370478279
2025-08-21,-0.008158235026302986,12224261.936257208,-100548.67387412503,-0.029798609310510482
2025-08-22,0.019088925721040133,13071525.546517495,233330.4895854598,-0.011278507029189089
2025-08-23,0.0,13071525.546517495,0.0,-0.011278507029189089
2025-08-25,0.003926098411653022,14879001.496782899,51316.436615933715,-0.00739668914606928
2025-08-26,-0.00010286130248690552,14879115.431821115,-1530.6424621832302,-0.007498789615476564
2025-08-27,0.0013468281694793364,15660806.979228983,20054.116868084384,-0.0061620610270883835
2025-08-28,0.008081292945333109,14971797.770177048,126609.35061766635,0.0018694344979377497
2025-08-29,-0.00030467639381234497,14961074.61271774,-4559.675486044311,0.001564188531564037
2025-08-30,0.0,14961074.61271774,0.0,0.001564188531564037
2025-09-01,0.02941048021910134,15982807.174658014,439987.1832823717,0.031020672286531825
2025-09-02,-0.0014857126878050982,15584646.969125653,-23744.859326800404,0.02948887179232651
2025-09-03,0.006456596666773777,15220719.855388531,100579.86955468918,0.03613586621042164
2025-09-04,-0.009869765510076612,15075779.349486362,-150277.4932305033,0.025909448174344707
2025-09-05,0.009643982284655689,15975879.047551822,145391.74533646525,0.03580330071819904
2025-09-06,0.0,15975879.047551822,0.0,0.03580330071819904
2025-09-08,0.015018422722264387,16217379.158414569,239955.5989041196,0.05135943254550157
2025-09-09,0.016613447395597725,16888656.797464225,269500.58274103224,0.06882613717196162
2025-09-10,-0.0036553388002900002,16832176.299481798,-61753.01043960836,0.06491921552199287
2025-09-11,0.007916435987107721,17479281.996831533,133235.4697953445,0.07334958032311367
2025-09-12,0.0125063020296691,18457539.222166542,218613.03081737197,0.0867732143580533
2025-09-13,0.0,18457539.222166542,0.0,0.0867732143580533
2025-09-15,0.013710217150157656,17356421.27470651,253168.6277953127,0.1016731111198772
2025-09-16,0.0021021265121841616,17005683.20739926,36485.7508247878,0.10398896737452268
2025-09-17,0.014131610521639651,13844775.93159445,240312.5098820436,0.1195901094816465
2025-09-18,0.008196773553262614,13961031.552091323,113505.09438469415,0.1287671360815401
2025-09-19,0.004058291365299532,14954260.333536476,56657.55009954137,0.13334800200333374
2025-09-20,0.0,14954260.333536476,0.0,0.13334800200333374
2025-09-22,-0.0013281210531964362,14936835.60707248,-19864.305782798605,0.13184277866127503
2025-09-23,-0.00275895842454374,14900265.262864023,-41222.96357848194,0.1287200714918284
2025-09-24,0.016014889642054334,15133267.347857637,238537.24110532334,0.1467963988735419
2025-09-25,0.004268028133841543,15195619.39705158,64579.76813133337,0.15169095816772238
2025-09-26,-0.015109260850468863,14961553.85774927,-229525.88367040927,0.13428975906163987
2025-09-27,0.0,14961553.85774927,0.0,0.13428975906163987
2025-09-29,0.011969532446241864,15477675.292561159,179107.55674855682,0.14786667713616808
2025-09-30,0.006888860253377715,14542131.27489648,106606.30741426362,0.15577417026446816
2025-10-01,0.005079903834639533,13550213.920314243,73877.79999999964,0.16164539190397198
2025-10-02,0.014505915174051535,13747735.624043545,196572.02961054043,0.17849612142125904
2025-10-03,-0.0024906924824532363,13712023.415019095,-34237.700754542195,0.17556084999103483
2025-10-04,0.0,13712023.415019095,0.0,0.17556084999103483
2025-10-06,-0.002611859307072417,13677557.942506652,-35817.433748815485,0.17249045044395572
2025-10-07,-0.002507085700189619,13641758.07719436,-34286.99999999984,0.1695509164020388
2025-10-08,0.0015404214421650244,13662242.31273893,21013.24175842325,0.17135251771136817
2025-10-09,-0.006163680044412583,13579580.065480694,-84219.24522925705,0.16413267557297817
2025-10-10,-0.029926870763310923,14986490.141186738,-406374.11271385604,0.12929382743975837
2025-10-11,0.0,14986490.141186738,0.0,0.12929382743975837
2025-10-13,0.0006449574048389005,14925213.701200416,9665.647789103556,0.13002217385600434
2025-10-14,-0.011596910005729343,12410949.983961709,-173119.663758766,0.11691740840131759
2025-10-15,0.01914482447710839,13390124.502008775,237667.0805825266,0.13830059614058765
2025-10-16,-0.0010293120241850438,12573389.574342899,-13785.600308513662,0.13712892964984325
2025-10-17,-0.0178034983606603,12356180.398795312,-223970.54538177993,0.11688405661496293
2025-10-18,0.0,12356180.398795312,0.0,0.11688405661496293
2025-10-20,0.022819113639149253,12636591.63690459,281922.6726542845,0.14237036082461385
2025-10-21,-0.00331945043983462,12594807.721790237,-41947.05297986411,0.13857831902792062
2025-10-22,-0.018521145420099576,13095950.887391176,-233130.2755075212,0.11749054440903195
2025-10-23,0.009133953972547397,13215838.298586575,119620.23745707901,0.127697651606421
2025-10-24,0.014789814800063328,13407110.136811633,195398.78916625542,0.14437609102414628
2025-10-25,0.0,13407110.136811633,0.0,0.14437609102414628
2025-10-27,0.01729928796387301,13638549.797935206,231925.0908403973,0.16417298256174417
2025-10-28,-0.002919704493287159,13626139.796305154,-39829.97773187234,0.16077394147359514
2025-10-29,-0.005150897534549128,14237266.440819126,-70209.63466720044,0.15479491384028998
2025-10-30,-0.0062821256330834255,14986470.591891797,-89395.63864180542,0.14754034711109965
2025-10-31,-0.006127066653237413,14890404.63523875,-91796.95819119841,0.14050929091707087
2025-11-01,0.0,14890404.63523875,0.0,0.14050929091707087
2025-11-03,-0.01217705578337901,15573305.799582079,-181290.03322841512,0.12662124566011168
2025-11-04,-0.027441475924115385,15145094.208562315,-427330.4085105242,0.09570509587173293
2025-11-05,0.008172233820590845,15274196.720569886,123812.37222412151,0.10465945411360944
2025-11-06,-0.0020257061631739084,15237334.523957614,-30929.019003640587,0.10242173864920323
2025-11-07,-0.005388761633999012,15572463.483099645,-82171.55216642693,0.09648105067948398
2025-11-08,0.0,15572463.483099645,0.0,0.09648105067948398
2025-11-10,0.013749369809083747,15776748.673162159,213978.35448708173,0.11155697413392907
2025-11-11,-0.003129256808352026,18035787.97980423,-49366.2168045951,0.10807862690474934
2025-11-12,0.0008794630441942839,18051653.18880539,15861.809001161284,0.10905314110717357
