Date,Country,MV_KRW,PnL_KRW,Country_Ret_KRW
2025-02-19,HK,402856877.12402344,31108639.16015625,0.08368200836820083
2025-02-19,JP,0.0,0.0,
2025-02-20,US,13199476556.356152,245796806.7741214,0.01931862775955298
2025-02-20,HK,390719870.2468872,-12052055.699157692,-0.02992277992277987
2025-02-20,JP,0.0,0.0,
2025-02-21,US,12947045057.021046,-176533185.4193363,-0.013451604597322784
2025-02-21,HK,1491630694.3252563,30544395.890808128,0.0786069651741294
2025-02-21,JP,0.0,0.0,
2025-02-22,US,12947045057.021046,0.0,0.0
2025-02-22,HK,1491630694.3252563,0.0,0.0
2025-02-22,JP,0.0,0.0,
2025-02-24,US,12458786875.22168,-511680676.57148445,-0.039449670918049885
2025-02-24,HK,641770320.7733154,-12292826.487731958,-0.008232840021230129
2025-02-24,JP,0.0,0.0,
2025-02-25,US,11979660478.369263,-75322715.23718277,-0.006069617731393035
2025-02-25,HK,649224288.28125,9298785.379028272,0.014531043593130705
2025-02-25,JP,0.0,0.0,
2025-02-26,US,8431242176.1,226734138.60000035,0.01891533768435984
2025-02-26,HK,541799555.9417725,-107852370.62072754,-0.166015625
2025-02-26,JP,0.0,0.0,
2025-02-27,US,8219790291.999903,-240470479.42712373,-0.02842353042346738
2025-02-27,HK,551331309.8144531,7639694.824218798,0.014051522248243648
2025-02-27,JP,0.0,0.0,
2025-02-28,US,8326508779.458399,18241558.391699117,0.002195591199262978
2025-02-28,HK,1362387925.8132935,-37304244.60754395,-0.06697459584295613
2025-02-28,JP,0.0,0.0,
2025-03-01,US,8326508779.458399,0.0,0.0
2025-03-01,HK,1362387925.8132935,0.0,0.0
2025-03-01,JP,0.0,0.0,
2025-03-03,US,7711798998.428125,-127085520.89082028,-0.015158834766876197
2025-03-03,HK,1340359204.119873,-31192749.53613281,-0.022742667131919782
2025-03-03,JP,0.0,0.0,
2025-03-04,US,7700472797.153613,-1447432.9573243405,-0.00018793143970325115
2025-03-04,HK,1341220094.1734314,2455708.8973999983,0.0018343099983898006
2025-03-04,JP,0.0,0.0,
2025-03-05,US,7920410101.213404,246769183.48322752,0.032158031126145084
2025-03-05,HK,1387843194.3626404,50558780.387878336,0.03780705125965261
2025-03-05,JP,0.0,0.0,
2025-03-06,US,7675576006.296094,-191299316.31782234,-0.024317064714108064
2025-03-06,HK,2062548460.9069824,30091559.432983406,0.021824181004006602
2025-03-06,JP,0.0,0.0,
2025-03-07,US,7726355929.6,32322910.400000233,0.004201036091129364
2025-03-07,HK,2009047905.0292969,-58141026.36718754,-0.028125647096954275
2025-03-07,JP,0.0,0.0,
2025-03-08,US,7726355929.6,0.0,0.0
2025-03-08,HK,2009047905.0292969,0.0,0.0
2025-03-08,JP,0.0,0.0,
2025-03-10,US,8496791730.721143,-337303412.273584,-0.04366345363505218
2025-03-10,HK,1976495892.8451538,-34842403.48815912,-0.017322995118064982
2025-03-10,JP,998777619.4915771,0.0,
2025-03-11,US,8634205217.02417,74139516.0107423,0.008661091935540275
2025-03-11,HK,1974736770.0920105,-14750627.724456802,-0.0074142855796152
2025-03-11,JP,1019310616.68396,10463410.949707031,0.010371650821089023
2025-03-12,US,9504751088.593359,6201659.56347632,0.0007212414100299662
2025-03-12,HK,2002160874.3789673,35974621.33102424,0.018296649808865813
2025-03-12,JP,997158427.9174805,-11213719.345092773,-0.011120615911035072
2025-03-13,US,9345172016.25,-144709552.74999976,-0.015248825994068604
2025-03-13,HK,1960277034.828186,-39009003.936767705,-0.019511467183987975
2025-03-13,JP,1979148486.77063,-4298758.659362793,-0.004325259515570935
2025-03-14,US,9595169511.833984,221099350.21044907,0.023586270040478974
2025-03-14,HK,2007774657.6934814,44119526.1047364,0.02246806243876458
2025-03-14,JP,1994852303.6956787,6908579.406738281,0.0034752389226759338
2025-03-15,US,9595169511.833984,0.0,0.0
2025-03-15,HK,2007774657.6934814,0.0,0.0
2025-03-15,JP,1994852303.6956787,0.0,0.0
2025-03-17,US,11156421514.523975,132116268.77187496,0.013808757767941182
2025-03-17,HK,2003906601.0383606,83889.53475943697,4.186474895101402e-05
2025-03-17,JP,1976891941.40625,-5148156.097412109,-0.0025974025974025974
2025-03-18,US,10973374477.2625,-132540307.77270496,-0.011934208963254244
2025-03-18,HK,2080415635.295105,86148282.92617807,0.043197960806932556
2025-03-18,JP,1963370889.6484375,6793670.8984375,0.003472222222222222
2025-03-19,US,11429798707.781836,67367013.63574192,0.006111805420012225
2025-03-19,HK,2072738447.402954,-16948646.85363783,-0.00811061469452551
2025-03-19,JP,1968060823.3032227,-3410850.6469726562,-0.0017301038062283738
2025-03-20,US,11316132392.39729,-69886346.40725099,-0.006137908957507003
2025-03-20,HK,2074019116.0240173,-10984804.092407186,-0.005268481265873976
2025-03-20,JP,1992289558.3190918,0.0,0.0
2025-03-21,US,11143111341.663355,-55208642.457031116,-0.004804100873567262
2025-03-21,HK,2703947970.7374573,-89976110.35461427,-0.043148366571313664
2025-03-21,JP,2010889794.2810059,8675106.964111328,0.004332755632582322
2025-03-22,US,11143111341.663355,0.0,0.0
2025-03-22,HK,2703947970.7374573,0.0,0.0
2025-03-22,JP,2010889794.2810059,0.0,0.0
2025-03-24,US,11444360058.837158,309154129.33535135,0.02776366519780951
2025-03-24,HK,2707930690.550995,4296642.535400362,0.0015892100998483863
2025-03-24,JP,1984149492.1875,-12056463.928222656,-0.0060396893874029335
2025-03-25,US,11472895749.973145,16894363.165039416,0.0014747172765266704
2025-03-25,HK,3003632412.4298096,-91120543.28155516,-0.03364405983485912
2025-03-25,JP,1953388699.8291016,-17104979.858398438,-0.008680555555555556
2025-03-26,US,11236732772.087744,-203455959.52175298,-0.017784318449187785
2025-03-26,HK,3475783793.6050415,-7775424.067688048,-0.002594737733824481
2025-03-26,JP,1957890119.506836,-1715942.2607421875,-0.0008756567425569177
2025-03-27,US,11206106162.824108,-58217837.70943624,-0.005168338349170239
2025-03-27,HK,3493353990.0512695,9170219.155883983,0.0026319562224260532
2025-03-27,JP,1944038524.9328613,-12000237.808227539,-0.006134969325153374
2025-03-28,US,10904963886.221973,-272164888.26414764,-0.024350161276249654
2025-03-28,HK,3435052357.421875,-49066805.23681656,-0.01408298710408465
2025-03-28,JP,1937506172.8515625,3411102.4169921875,0.001763668430335097
2025-03-29,US,10904963886.221973,0.0,0.0
2025-03-29,HK,3435052357.421875,0.0,0.0
2025-03-29,JP,1937506172.8515625,0.0,0.0
2025-03-31,US,10850606834.40205,-110452613.44921908,-0.010076819122705465
2025-03-31,HK,3336162779.17099,-115427667.60635373,-0.033441878283712784
2025-03-31,JP,2003282335.8764648,39754524.353027344,0.020246478873239437
2025-04-01,US,10954392856.279102,84956524.28144506,0.007816092912872436
2025-04-01,HK,3331766533.352661,-7629523.377227688,-0.0022847015590893743
2025-04-01,JP,1706127417.6397324,5180980.865478516,0.0025884383088869713
2025-04-02,US,11049657843.949512,110074585.3401857,0.010062045576878651
2025-04-02,HK,3328946642.500305,292805.7754515426,8.796522252360074e-05
2025-04-02,JP,1696525466.1893845,-9937071.025371552,-0.005823199049883967
2025-04-03,US,9333866730.708008,-649906398.012695,-0.058974546994439554
2025-04-03,HK,3221944947.116089,-97101336.17935193,-0.029255794554013025
2025-04-03,JP,1744891239.578247,31237371.86050415,0.018228518867760803
2025-04-04,US,8621765544.521948,-614308457.1765627,-0.06651185959137958
2025-04-04,HK,3190624959.310913,0.0,0.0
2025-04-04,JP,1718187863.8029099,-27981447.529792786,-0.016024475603936095
2025-04-05,US,8621765544.521948,0.0,0.0
2025-04-05,HK,3190624959.310913,0.0,0.0
2025-04-05,JP,1718187863.8029099,0.0,0.0
2025-04-07,US,8604901151.597462,-63459330.93779292,-0.00732079971358469
2025-04-07,HK,2600659328.5354614,-609497423.3505248,-0.18986531514152427
2025-04-07,JP,1684929756.9351196,-52046660.00175476,-0.02996394164840653
2025-04-08,US,7940261284.134033,-229571197.5642091,-0.026471671232624103
2025-04-08,HK,1467849739.215088,47984156.88476565,0.01829904067134967
